Geo Point;Geo Shape;id_geofla;code_comm;insee_com;nom_comm;statut;x_chf_lieu;y_chf_lieu;x_centroid;y_centroid;z_moyen;superficie;population;code_cant;code_arr;code_dept;nom_dept;code_reg;nom_region;codgeo;reg;dep;cv;ze2010;libgeo;id_modif_g;p11_tot;p06_tot;p11_0014;p11_1529;p11_3044;p11_4559;p11_6074;p11_75p;p06_0014;p06_1529;p06_3044;p06_4559;p06_6074;p06_75p;dens_poptt;dens_pop75
48.7560531012, 2.90716174383;"{""type"": ""Polygon"", ""coordinates"": [[[2.889293155436229, 48.740959418170846], [2.886325611353168, 48.76109432423854], [2.892618880088438, 48.77030994448965], [2.899848135333139, 48.77516392841933], [2.937196712095407, 48.75609527236101], [2.94110318834871, 48.753857751883956], [2.92707038034502, 48.75063913324173], [2.912750464130376, 48.74121271288759], [2.889293155436229, 48.740959418170846]]]}";24386;144;77144;CREVECOEUR-EN-BRIE;Commune simple;6932;68504;6931;68506;115;931;0.3;27;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77144;11;77;7727;1117;Crèvecoeur-en-Brie;ZZZZZZ;303.0;312.0;67.0;49.0;66.0;73.0;41.0;8.0;73.0;43.0;86.0;81.0;25.0;5.0;32.5;0.9
49.0654141426, 2.91537283877;"{""type"": ""Polygon"", ""coordinates"": [[[2.903098180824748, 49.040139172569084], [2.898317907396302, 49.043704912406106], [2.907336972120532, 49.05607565377499], [2.894433584593402, 49.07049633808928], [2.894953992322069, 49.077069500706095], [2.901507880520689, 49.08537404254657], [2.924146089661544, 49.078305300652076], [2.933861782254349, 49.07999241958983], [2.937888308971842, 49.07799849010092], [2.935455142133668, 49.075488618739925], [2.940961742041036, 49.071373393812834], [2.93342301859387, 49.05925795789474], [2.92177538492817, 49.052956860828154], [2.915921174381924, 49.04388936547986], [2.903098180824748, 49.040139172569084]]]}";32299;380;77380;PUISIEUX;Commune simple;6938;68850;6938;68850;115;925;0.3;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77380;11;77;7715;1104;Puisieux;ZZZZZZ;315.0;287.0;71.0;57.0;72.0;64.0;39.0;10.0;76.0;45.0;68.0;65.0;21.0;11.0;34.1;1.1
49.0288930356, 2.57185471414;"{""type"": ""Polygon"", ""coordinates"": [[[2.55306064485419, 49.00981711741222], [2.550671669288909, 49.01261372368827], [2.538283698051414, 49.01448202239961], [2.535014939309858, 49.023812104802886], [2.544746970760759, 49.02260850795564], [2.562971649522694, 49.02759481997065], [2.569339892970661, 49.0395949923635], [2.579623848408948, 49.04650114441682], [2.594474167230854, 49.04713665888563], [2.600761460780565, 49.047796132127], [2.601309902534438, 49.03516450620925], [2.577601761272502, 49.022674637834285], [2.565778810994143, 49.01239955999046], [2.55306064485419, 49.00981711741222]]]}";26505;282;77282;MAUREGARD;Commune simple;6693;68816;6686;68810;116;873;0.3;09;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77282;11;77;7709;0056;Mauregard;ZZZZZZ;317.0;256.0;85.0;60.0;87.0;43.0;27.0;15.0;55.0;51.0;66.0;40.0;31.0;13.0;36.3;1.7
48.4786667096, 2.48222153936;"{""type"": ""Polygon"", ""coordinates"": [[[2.499641403077458, 48.45905484819531], [2.484617826320275, 48.46142859872373], [2.460309448330519, 48.4746981612626], [2.445053291047976, 48.475437516253066], [2.436524087664635, 48.47717862277668], [2.436206338780357, 48.48030782567009], [2.448193140585377, 48.48179452961792], [2.449803828054233, 48.48433894567656], [2.469322441924663, 48.48386998941415], [2.469611584862533, 48.49677181429265], [2.479129831914787, 48.49514064333162], [2.493408188228219, 48.49107315355619], [2.5069889268372, 48.49620411332777], [2.512072158870876, 48.495406452000886], [2.51013450608694, 48.488381483576205], [2.502474753605943, 48.48407645701149], [2.505938219893277, 48.461159382544665], [2.499641403077458, 48.45905484819531]]]}";28161;599;91599;SOISY-SUR-ECOLE;Commune simple;6626;68195;6617;68199;85;1153;1.4;18;2;91;ESSONNE;11;ILE-DE-FRANCE;91599;11;91;9118;1115;Soisy-sur-École;ZZZZZZ;1346.0;1358.0;236.0;184.0;268.0;291.0;194.0;173.0;221.0;167.0;284.0;298.0;163.0;225.0;116.7;15.0
48.6257066899, 2.49140468072;"{""type"": ""Polygon"", ""coordinates"": [[[2.485775647102269, 48.61531629365405], [2.47102432266005, 48.62518243410929], [2.491619382121478, 48.639412478035396], [2.496636595562014, 48.63142812958921], [2.505222716921626, 48.63185089172314], [2.510680134888626, 48.622923246007694], [2.508400310419733, 48.620071371933754], [2.485775647102269, 48.61531629365405]]]}";24749;553;91553;SAINT-GERMAIN-LES-CORBEIL;Chef-lieu canton;6623;68357;6625;68362;78;405;7.2;32;2;91;ESSONNE;11;ILE-DE-FRANCE;91553;11;91;9132;1115;Saint-Germain-lès-Corbeil;ZZZZZZ;7242.0;7161.0;1436.0;1249.0;1403.0;1538.0;1156.0;459.0;1477.0;1235.0;1496.0;1669.0;963.0;321.0;1788.1;113.5
48.817254364, 2.51709815257;"{""type"": ""Polygon"", ""coordinates"": [[[2.5222831408805, 48.80406560130799], [2.515605843569176, 48.80908424022895], [2.480185391468517, 48.81352229617701], [2.48236078241142, 48.819359668375036], [2.475805615804708, 48.83061815670756], [2.497599519350125, 48.83081062064302], [2.504679851760673, 48.82972494681364], [2.525040142393285, 48.827253354572456], [2.528268585936217, 48.821213419637736], [2.537246203840921, 48.81790285696922], [2.557409057305267, 48.81870767630305], [2.563813094764561, 48.813460917276394], [2.558510958867673, 48.80759553817517], [2.550955979507981, 48.80419473785452], [2.536506336525222, 48.80614519643085], [2.5222831408805, 48.80406560130799]]]}";32297;017;94017;CHAMPIGNY-SUR-MARNE;Chef-lieu canton;6644;68575;6645;68575;67;1130;75.5;94;2;94;VAL-DE-MARNE;11;ILE-DE-FRANCE;94017;11;94;9494;1101;Champigny-sur-Marne;ZZZZZZ;75800.0;74863.0;16311.0;14919.0;16642.0;14945.0;8490.0;4492.0;15645.0;15043.0;17316.0;14410.0;8124.0;4326.0;6708.0;397.6
48.5514696661, 2.55439654626;"{""type"": ""Polygon"", ""coordinates"": [[[2.560895511232299, 48.53565587801042], [2.548988349377239, 48.537293522483104], [2.534843252707495, 48.5406844160498], [2.529631444172374, 48.546304258888355], [2.531199123112665, 48.55280535914816], [2.545072110507509, 48.56243960076937], [2.547892863232418, 48.56851338453976], [2.555735636255416, 48.570710858072324], [2.560354717427498, 48.566230233625], [2.566637015831156, 48.56374351510248], [2.568602041595207, 48.55717486097031], [2.582277018828637, 48.5535444514179], [2.582072569927204, 48.546895923480456], [2.567435089405929, 48.54422582726292], [2.560895511232299, 48.53565587801042]]]}";18935;447;77447;SEINE-PORT;Commune simple;6670;68285;6671;68280;62;858;2.0;34;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77447;11;77;7734;1105;Seine-Port;ZZZZZZ;1960.0;1902.0;310.0;355.0;337.0;523.0;299.0;137.0;360.0;327.0;376.0;504.0;193.0;142.0;228.4;16.0
49.0267316202, 2.22116067166;"{""type"": ""Polygon"", ""coordinates"": [[[2.217128189840217, 49.0028985398012], [2.214946239521709, 49.0034777874527], [2.202210247016249, 49.00864537853444], [2.20517975988083, 49.01825992642752], [2.183164434509945, 49.02543189390094], [2.195287263122379, 49.031106929964785], [2.22009842826725, 49.03265543117364], [2.228292723672245, 49.040765321009715], [2.228598876969843, 49.04409435873792], [2.223861615156305, 49.045304747033846], [2.231302714246329, 49.051790889309814], [2.234868070986361, 49.0493678244631], [2.253149647049514, 49.041417023656706], [2.244078476498541, 49.034085660035956], [2.234979618522658, 49.01859739952805], [2.223938365742677, 49.011809266888626], [2.217128189840217, 49.0028985398012]]]}";14682;607;95607;TAVERNY;Chef-lieu canton;6434;68809;6430;68810;102;1041;26.1;25;3;95;VAL-D'OISE;11;ILE-DE-FRANCE;95607;11;95;9525;1119;Taverny;ZZZZZZ;26195.0;26436.0;5473.0;4920.0;5678.0;5360.0;2992.0;1773.0;5575.0;5451.0;5736.0;5389.0;2824.0;1461.0;2516.3;170.3
48.7092445775, 2.38660492325;"{""type"": ""Polygon"", ""coordinates"": [[[2.389918982964488, 48.69186154366219], [2.378311745078622, 48.6968116892025], [2.359690485654848, 48.69953753328878], [2.353874105419901, 48.701781838852014], [2.355793865582266, 48.704787462172696], [2.369306110028766, 48.707827907059695], [2.370706732277137, 48.720175922505], [2.386585087493128, 48.72009669570266], [2.411013730714041, 48.72604821057594], [2.414260110402738, 48.71781621116957], [2.404620044579519, 48.71088764279578], [2.400579260004065, 48.70177381626515], [2.389918982964488, 48.69186154366219]]]}";28889;027;91027;ATHIS-MONS;Chef-lieu canton;6550;68455;6548;68456;69;861;30.4;02;3;91;ESSONNE;11;ILE-DE-FRANCE;91027;11;91;9102;1118;Athis-Mons;ZZZZZZ;29831.0;30615.0;6164.0;5947.0;6418.0;5770.0;3683.0;1849.0;6318.0;6592.0;6721.0;5894.0;3209.0;1881.0;3464.7;214.7
48.9902250437, 2.38160272749;"{""type"": ""Polygon"", ""coordinates"": [[[2.382446557853495, 48.97129259601032], [2.375935938691643, 48.97202326253783], [2.366156125735476, 48.9742291047607], [2.364243478653274, 48.97871523687018], [2.36782978763996, 48.98375198609297], [2.365690973859746, 48.988839401508656], [2.368364578756888, 48.99932960136394], [2.363647080160658, 49.009573854008444], [2.379580096293232, 49.01346995790019], [2.381614917402773, 49.00331025377269], [2.408136525305706, 48.9919698134171], [2.400796570293641, 48.98266223448535], [2.382446557853495, 48.97129259601032]]]}";19009;585;95585;SARCELLES;Sous-préfecture;6546;68773;6547;68768;65;839;58.6;98;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95585;11;95;9598;0056;Sarcelles;ZZZZZZ;58398.0;58654.0;14847.0;13713.0;11016.0;10416.0;5490.0;2915.0;14778.0;14203.0;11444.0;10135.0;5202.0;2892.0;6960.4;347.5
49.0743088681, 2.38688959984;"{""type"": ""Polygon"", ""coordinates"": [[[2.375177562117018, 49.06352340381503], [2.367251314555345, 49.0682925083425], [2.370400129694798, 49.072696994688116], [2.375567671637036, 49.072040586905764], [2.375936580985816, 49.07550429358894], [2.396421051019481, 49.086488722365644], [2.404910928915308, 49.08270964159497], [2.394342908576212, 49.06867487470504], [2.375177562117018, 49.06352340381503]]]}";23751;682;95682;VILLIERS-LE-SEC;Commune simple;6553;68860;6552;68862;127;319;0.2;15;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95682;11;95;9515;0056;Villiers-le-Sec;ZZZZZZ;182.0;151.0;43.0;33.0;55.0;29.0;12.0;9.0;35.0;14.0;53.0;24.0;20.0;6.0;57.1;2.9
48.9701231266, 2.40534038501;"{""type"": ""Polygon"", ""coordinates"": [[[2.407383751620951, 48.956131020291274], [2.382446557853495, 48.97129259601032], [2.400796570293641, 48.98266223448535], [2.41415232354212, 48.98076785208614], [2.424817482930925, 48.975019336083164], [2.41857485392008, 48.97012429904514], [2.418836102606607, 48.95775179331493], [2.407383751620951, 48.956131020291274]]]}";31483;268;95268;GARGES-LES-GONESSE;Chef-lieu canton;6560;68748;6564;68746;52;544;40.0;97;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95268;11;95;9597;0056;Garges-lès-Gonesse;ZZZZZZ;39730.0;39672.0;9951.0;9352.0;7889.0;7322.0;3603.0;1612.0;10379.0;9586.0;8189.0;6785.0;3140.0;1594.0;7303.3;296.3
48.6778413772, 2.42197801862;"{""type"": ""Polygon"", ""coordinates"": [[[2.429370468774643, 48.65355871665274], [2.407056815698759, 48.66741901763482], [2.396339541081234, 48.67353575079584], [2.385900735215422, 48.683484744494066], [2.389918982964488, 48.69186154366219], [2.400579260004065, 48.70177381626515], [2.417511412624852, 48.694419077744904], [2.427233225682149, 48.69500584222872], [2.445892860535138, 48.67919124761053], [2.454741723624092, 48.68248815912809], [2.464023051113639, 48.67286080610693], [2.429370468774643, 48.65355871665274]]]}";22958;201;91201;DRAVEIL;Chef-lieu canton;6565;68430;6574;68421;61;1593;28.5;29;2;91;ESSONNE;11;ILE-DE-FRANCE;91201;11;91;9129;1118;Draveil;ZZZZZZ;28646.0;28736.0;5812.0;5045.0;5511.0;6000.0;3544.0;2734.0;5690.0;5181.0;5792.0;5988.0;3534.0;2551.0;1798.2;171.6
49.0700384798, 2.41753793907;"{""type"": ""Polygon"", ""coordinates"": [[[2.413628024032028, 49.05629899257125], [2.405129962687404, 49.05883785755199], [2.394342908576212, 49.06867487470504], [2.404910928915308, 49.08270964159497], [2.413967281587916, 49.080775990003744], [2.422296325317701, 49.08386444294216], [2.437994910462456, 49.075262005314784], [2.441771338846131, 49.06900345224985], [2.441431422573102, 49.06752724127513], [2.422901476431798, 49.05777358519349], [2.413628024032028, 49.05629899257125]]]}";27195;365;95365;MAREIL-EN-FRANCE;Commune simple;6580;68856;6574;68857;135;699;0.7;15;2;95;VAL-D'OISE;11;ILE-DE-FRANCE;95365;11;95;9515;0056;Mareil-en-France;ZZZZZZ;700.0;576.0;167.0;119.0;160.0;153.0;76.0;25.0;126.0;86.0;131.0;141.0;66.0;26.0;100.1;3.6
49.014168201, 2.28900488904;"{""type"": ""Polygon"", ""coordinates"": [[[2.283143165375888, 49.00295131418422], [2.273375859274807, 49.006489519368436], [2.284832256243978, 49.02024456925596], [2.295572072784818, 49.02678243113472], [2.301382960500027, 49.023777033106086], [2.299950031367274, 49.01444376652119], [2.291830954494086, 49.006321066136245], [2.283143165375888, 49.00295131418422]]]}";23449;426;95426;MONTLIGNON;Commune simple;6476;68790;6479;68795;108;281;2.6;20;3;95;VAL-D'OISE;11;ILE-DE-FRANCE;95426;11;95;9520;0056;Montlignon;ZZZZZZ;2607.0;2505.0;534.0;420.0;470.0;604.0;373.0;207.0;523.0;420.0;489.0;555.0;343.0;174.0;927.8;73.7
48.5914740007, 3.28881979874;"{""type"": ""Polygon"", ""coordinates"": [[[3.311020661448605, 48.5841591451755], [3.306060898639517, 48.58458579055777], [3.291726498460239, 48.576669858896906], [3.273686979322973, 48.579969053734345], [3.268145888525012, 48.596587050374744], [3.275986704095834, 48.60476379763283], [3.290995933202515, 48.60378356180168], [3.29531854060658, 48.60547301546502], [3.294591124893772, 48.60877605721105], [3.311074545235647, 48.590950497322204], [3.311020661448605, 48.5841591451755]]]}";17974;391;77391;ROUILLY;Commune simple;7211;68315;7212;68324;141;779;0.5;25;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77391;11;77;7725;1108;Rouilly;ZZZZZZ;486.0;467.0;98.0;71.0;78.0;112.0;81.0;46.0;86.0;61.0;105.0;94.0;82.0;39.0;62.4;5.9
48.4860963164, 3.34599463077;"{""type"": ""Polygon"", ""coordinates"": [[[3.358654408068575, 48.467916047274414], [3.344025729300308, 48.465116521401825], [3.336368490743356, 48.469222749246875], [3.321514250467785, 48.46700584857043], [3.311877020303093, 48.4934261870039], [3.33977386719656, 48.49999773673717], [3.338637790968977, 48.506442099198445], [3.358543418029731, 48.511097581781826], [3.382610481879665, 48.478753673699735], [3.372417091290232, 48.47810236635779], [3.358654408068575, 48.467916047274414]]]}";27846;227;77227;HERME;Commune simple;7254;68203;7255;68207;76;1592;0.6;01;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77227;11;77;7701;1108;Hermé;ZZZZZZ;624.0;564.0;147.0;101.0;121.0;139.0;78.0;39.0;129.0;92.0;125.0;119.0;68.0;31.0;39.2;2.4
48.6516910276, 3.40775745476;"{""type"": ""Polygon"", ""coordinates"": [[[3.380882717336486, 48.62479457472225], [3.361821170494673, 48.62514184668938], [3.358963041455447, 48.62783103142674], [3.357821773707991, 48.647470564254284], [3.384776015987396, 48.66158951678855], [3.373663398245195, 48.67220274970918], [3.379949112106844, 48.67749877381696], [3.415312426492116, 48.68198613988145], [3.44268449268728, 48.6725061336834], [3.446181312602113, 48.666898322436474], [3.442561208610125, 48.66435728091243], [3.45880917011262, 48.65128020871033], [3.451090614365091, 48.634650896030294], [3.447017717442494, 48.628117811783056], [3.427516824180118, 48.63126572340475], [3.397512389424642, 48.63121670854632], [3.387636143005893, 48.629783058181246], [3.380882717336486, 48.62479457472225]]]}";7811;519;77519;VILLIERS-SAINT-GEORGES;Chef-lieu canton;7299;68388;7300;68391;159;3323;1.2;29;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77519;11;77;7729;1108;Villiers-Saint-Georges;ZZZZZZ;1205.0;1137.0;276.0;174.0;254.0;189.0;168.0;144.0;271.0;138.0;262.0;192.0;135.0;140.0;36.3;4.3
48.4563743527, 3.38301719826;"{""type"": ""Polygon"", ""coordinates"": [[[3.382661678159755, 48.433798852638134], [3.361860268561778, 48.45609420737755], [3.358654408068575, 48.467916047274414], [3.372417091290232, 48.47810236635779], [3.382610481879665, 48.478753673699735], [3.384093581302576, 48.478029192468895], [3.396978631497573, 48.469584356836044], [3.394514295783331, 48.46389793559944], [3.405713934467746, 48.453289509722275], [3.404068042212018, 48.43975552795336], [3.39704033035407, 48.4348042011207], [3.382661678159755, 48.433798852638134]]]}";6929;522;77522;VILLIERS-SUR-SEINE;Commune simple;7277;68172;7283;68174;59;1141;0.3;01;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77522;11;77;7701;1108;Villiers-sur-Seine;ZZZZZZ;303.0;328.0;56.0;41.0;56.0;77.0;34.0;39.0;54.0;63.0;67.0;70.0;41.0;33.0;26.6;3.4
48.8270896205, 3.0508921508;"{""type"": ""Polygon"", ""coordinates"": [[[3.073416294244486, 48.796894327808964], [3.057980266677543, 48.79816192855279], [3.051260061583304, 48.80315648058624], [3.049659592851393, 48.80955161585347], [3.037436217458063, 48.81553678845013], [3.036335405679302, 48.818774797848825], [3.01255922549896, 48.82931101385605], [3.011062185545803, 48.83566949800216], [3.018134365901982, 48.84039914178774], [3.033162454974403, 48.84061175983435], [3.050804700263524, 48.852836443579086], [3.064072280383531, 48.84798270644165], [3.073839609647316, 48.83628574832544], [3.087346560025363, 48.831743975820885], [3.073799387908001, 48.82712148458685], [3.07516523003575, 48.8202586101583], [3.069563407426485, 48.806852604532395], [3.073416294244486, 48.796894327808964]]]}";686;320;77320;MOUROUX;Commune simple;7027;68580;7037;68585;120;1670;4.9;07;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77320;11;77;7707;1103;Mouroux;ZZZZZZ;4997.0;4609.0;1152.0;804.0;1062.0;1076.0;624.0;279.0;998.0;781.0;1089.0;1025.0;481.0;235.0;299.2;16.7
48.9665838811, 3.08198151842;"{""type"": ""Polygon"", ""coordinates"": [[[3.102782711485137, 48.950213624110795], [3.099247225470974, 48.95060327806451], [3.060077353804687, 48.95233786646009], [3.028607811973154, 48.95743021116859], [3.042878074230501, 48.958028446625185], [3.047334993060056, 48.96379086661318], [3.059086252038224, 48.96931591934547], [3.059257256012387, 48.97554746721087], [3.059998842109739, 48.97896413976318], [3.091066156765234, 48.9802934078173], [3.096909799533478, 48.98580102901379], [3.111251118087446, 48.990050857311374], [3.114852846062277, 48.9875476535612], [3.10894733155542, 48.97959509424678], [3.112466893809969, 48.97096829103645], [3.104646479977325, 48.9672165929213], [3.110125920694517, 48.96201412201621], [3.102782711485137, 48.950213624110795]]]}";24519;478;77478;USSY-SUR-MARNE;Commune simple;7053;68728;7060;68740;86;1373;1.0;12;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77478;11;77;7712;1104;Ussy-sur-Marne;ZZZZZZ;997.0;934.0;212.0;186.0;210.0;211.0;118.0;60.0;202.0;184.0;216.0;184.0;103.0;45.0;72.6;4.4
48.3867483242, 3.09357430759;"{""type"": ""Polygon"", ""coordinates"": [[[3.116824598439347, 48.37541272054052], [3.088353493243234, 48.37285528493743], [3.075178751818924, 48.37613920505889], [3.07604670182299, 48.39736187850214], [3.083214183756346, 48.401963333630896], [3.103006000440819, 48.40104813270661], [3.106000052354732, 48.39840048757599], [3.116824598439347, 48.37541272054052]]]}";12342;467;77467;LA TOMBE;Commune simple;7066;68097;7069;68096;63;784;0.2;01;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77467;11;77;7701;1106;La Tombe;ZZZZZZ;208.0;231.0;38.0;27.0;50.0;50.0;27.0;17.0;41.0;35.0;58.0;42.0;44.0;11.0;26.5;2.1
48.7355504117, 3.13534283623;"{""type"": ""Polygon"", ""coordinates"": [[[3.126340230362201, 48.70511969345855], [3.106629635393281, 48.71549146031596], [3.107888872315674, 48.73290322505119], [3.119417025916515, 48.761871196524716], [3.129331854933118, 48.76082656418137], [3.134650173514482, 48.75524440266309], [3.150110869805129, 48.76287986509962], [3.15468308021315, 48.76326077203179], [3.160521848185298, 48.75520343529578], [3.159804697950222, 48.75199352248865], [3.17207186898527, 48.74742547146803], [3.172237993480361, 48.744187352248], [3.165737606909538, 48.735679088551414], [3.157351580198853, 48.73233560102683], [3.148683838324326, 48.720393346677575], [3.148841154682632, 48.71358444428391], [3.135684015281592, 48.70815853576365], [3.126340230362201, 48.70511969345855]]]}";29818;002;77002;AMILLIS;Commune simple;7094;68490;7099;68483;135;2022;0.8;11;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77002;11;77;7711;1103;Amillis;ZZZZZZ;781.0;753.0;156.0;124.0;146.0;179.0;98.0;79.0;150.0;129.0;165.0;182.0;66.0;61.0;38.6;3.9
48.8218818253, 3.18099765766;"{""type"": ""Polygon"", ""coordinates"": [[[3.201635847856696, 48.824060384293475], [3.19314620825044, 48.80823673628725], [3.188294823141907, 48.807129266128285], [3.165252722845884, 48.818792036852294], [3.163617631380885, 48.8185334729257], [3.168026065282697, 48.829940098211665], [3.164651436462945, 48.83539480508145], [3.17293293849036, 48.83905242056463], [3.186918805915533, 48.82590097805404], [3.201635847856696, 48.824060384293475]]]}";29431;106;77106;CHAUFFRY;Commune simple;7135;68576;7132;68579;116;510;1.0;26;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77106;11;77;7726;1103;Chauffry;ZZZZZZ;1021.0;904.0;209.0;182.0;227.0;237.0;108.0;58.0;198.0;142.0;236.0;181.0;98.0;48.0;200.2;11.3
